Time	Node	Type	Packets	
12.5	leaf-1	CacheHits	0
12.5	leaf-1	CacheMisses	53
12.5	leaf-2	CacheHits	0
12.5	leaf-2	CacheMisses	48
12.5	leaf-3	CacheHits	0
12.5	leaf-3	CacheMisses	57
12.5	leaf-4	CacheHits	0
12.5	leaf-4	CacheMisses	55
12.5	leaf-5	CacheHits	0
12.5	leaf-5	CacheMisses	52
12.5	leaf-6	CacheHits	0
12.5	leaf-6	CacheMisses	0
12.5	leaf-7	CacheHits	0
12.5	leaf-7	CacheMisses	45
12.5	leaf-8	CacheHits	0
12.5	leaf-8	CacheMisses	51
12.5	leaf-9	CacheHits	0
12.5	leaf-9	CacheMisses	54
12.5	leaf-10	CacheHits	0
12.5	leaf-10	CacheMisses	45
12.5	leaf-11	CacheHits	0
12.5	leaf-11	CacheMisses	56
12.5	leaf-12	CacheHits	0
12.5	leaf-12	CacheMisses	61
12.5	leaf-13	CacheHits	0
12.5	leaf-13	CacheMisses	0
12.5	leaf-14	CacheHits	0
12.5	leaf-14	CacheMisses	49
12.5	leaf-15	CacheHits	0
12.5	leaf-15	CacheMisses	39
12.5	leaf-16	CacheHits	0
12.5	leaf-16	CacheMisses	53
13	gw-root	CacheHits	0
13	gw-root	CacheMisses	53
13	bb-1	CacheHits	11
13	bb-1	CacheMisses	53
13	bb-2	CacheHits	47
13	bb-2	CacheMisses	54
13	bb-3	CacheHits	43
13	bb-3	CacheMisses	44
13	bb-4	CacheHits	105
13	bb-4	CacheMisses	70
13	bb-5	CacheHits	98
13	bb-5	CacheMisses	47
13	bb-6	CacheHits	45
13	bb-6	CacheMisses	46
13	bb-7	CacheHits	45
13	bb-7	CacheMisses	58
13	bb-8	CacheHits	53
13	bb-8	CacheMisses	113
13	cgw-1	CacheHits	26
13	cgw-1	CacheMisses	48
13	cgw-2	CacheHits	0
13	cgw-2	CacheMisses	93
13	cgw-3	CacheHits	0
13	cgw-3	CacheMisses	45
13	cgw-4	CacheHits	56
13	cgw-4	CacheMisses	49
13	cgw-5	CacheHits	44
13	cgw-5	CacheMisses	66
13	cgw-6	CacheHits	51
13	cgw-6	CacheMisses	54
13	cgw-7	CacheHits	0
13	cgw-7	CacheMisses	55
13	cgw-8	CacheHits	0
13	cgw-8	CacheMisses	106
13	leaf-1	CacheHits	0
13	leaf-1	CacheMisses	48
13	leaf-2	CacheHits	0
13	leaf-2	CacheMisses	43
13	leaf-3	CacheHits	0
13	leaf-3	CacheMisses	50
13	leaf-4	CacheHits	0
13	leaf-4	CacheMisses	43
13	leaf-5	CacheHits	0
13	leaf-5	CacheMisses	45
13	leaf-6	CacheHits	0
13	leaf-6	CacheMisses	0
13	leaf-7	CacheHits	0
13	leaf-7	CacheMisses	57
13	leaf-8	CacheHits	0
13	leaf-8	CacheMisses	50
13	leaf-9	CacheHits	0
13	leaf-9	CacheMisses	44
13	leaf-10	CacheHits	0
13	leaf-10	CacheMisses	64
13	leaf-11	CacheHits	0
13	leaf-11	CacheMisses	52
13	leaf-12	CacheHits	0
13	leaf-12	CacheMisses	54
13	leaf-13	CacheHits	0
13	leaf-13	CacheMisses	0
13	leaf-14	CacheHits	0
13	leaf-14	CacheMisses	55
13	leaf-15	CacheHits	0
13	leaf-15	CacheMisses	51
13	leaf-16	CacheHits	0
13	leaf-16	CacheMisses	54
13.5	gw-root	CacheHits	0
13.5	gw-root	CacheMisses	48
13.5	bb-1	CacheHits	14
13.5	bb-1	CacheMisses	48
13.5	bb-2	CacheHits	73
13.5	bb-2	CacheMisses	59
13.5	bb-3	CacheHits	41
13.5	bb-3	CacheMisses	50
13.5	bb-4	CacheHits	62
13.5	bb-4	CacheMisses	85
13.5	bb-5	CacheHits	94
13.5	bb-5	CacheMisses	41
13.5	bb-6	CacheHits	63
13.5	bb-6	CacheMisses	49
13.5	bb-7	CacheHits	29
13.5	bb-7	CacheMisses	43
13.5	bb-8	CacheHits	54
13.5	bb-8	CacheMisses	102
13.5	cgw-1	CacheHits	50
13.5	cgw-1	CacheMisses	50
13.5	cgw-2	CacheHits	8
13.5	cgw-2	CacheMisses	84
13.5	cgw-3	CacheHits	0
13.5	cgw-3	CacheMisses	50
13.5	cgw-4	CacheHits	50
13.5	cgw-4	CacheMisses	58
13.5	cgw-5	CacheHits	49
13.5	cgw-5	CacheMisses	42
13.5	cgw-6	CacheHits	51
13.5	cgw-6	CacheMisses	45
13.5	cgw-7	CacheHits	0
13.5	cgw-7	CacheMisses	54
13.5	cgw-8	CacheHits	0
13.5	cgw-8	CacheMisses	103
13.5	leaf-1	CacheHits	0
13.5	leaf-1	CacheMisses	52
13.5	leaf-2	CacheHits	0
13.5	leaf-2	CacheMisses	51
13.5	leaf-3	CacheHits	0
13.5	leaf-3	CacheMisses	51
13.5	leaf-4	CacheHits	0
13.5	leaf-4	CacheMisses	41
13.5	leaf-5	CacheHits	0
13.5	leaf-5	CacheMisses	50
13.5	leaf-6	CacheHits	0
13.5	leaf-6	CacheMisses	0
13.5	leaf-7	CacheHits	0
13.5	leaf-7	CacheMisses	50
13.5	leaf-8	CacheHits	0
13.5	leaf-8	CacheMisses	57
13.5	leaf-9	CacheHits	0
13.5	leaf-9	CacheMisses	50
13.5	leaf-10	CacheHits	0
13.5	leaf-10	CacheMisses	44
13.5	leaf-11	CacheHits	0
13.5	leaf-11	CacheMisses	50
13.5	leaf-12	CacheHits	0
13.5	leaf-12	CacheMisses	45
13.5	leaf-13	CacheHits	0
13.5	leaf-13	CacheMisses	0
13.5	leaf-14	CacheHits	0
13.5	leaf-14	CacheMisses	54
13.5	leaf-15	CacheHits	0
13.5	leaf-15	CacheMisses	55
13.5	leaf-16	CacheHits	0
13.5	leaf-16	CacheMisses	48
14	gw-root	CacheHits	0
14	gw-root	CacheMisses	50
14	bb-1	CacheHits	11
14	bb-1	CacheMisses	50
14	bb-2	CacheHits	42
14	bb-2	CacheMisses	51
14	bb-3	CacheHits	68
14	bb-3	CacheMisses	54
14	bb-4	CacheHits	110
14	bb-4	CacheMisses	52
14	bb-5	CacheHits	83
14	bb-5	CacheMisses	60
14	bb-6	CacheHits	52
14	bb-6	CacheMisses	53
14	bb-7	CacheHits	41
14	bb-7	CacheMisses	49
14	bb-8	CacheHits	44
14	bb-8	CacheMisses	107
14	cgw-1	CacheHits	51
14	cgw-1	CacheMisses	59
14	cgw-2	CacheHits	36
14	cgw-2	CacheMisses	82
14	cgw-3	CacheHits	0
14	cgw-3	CacheMisses	52
14	cgw-4	CacheHits	48
14	cgw-4	CacheMisses	70
14	cgw-5	CacheHits	46
14	cgw-5	CacheMisses	50
14	cgw-6	CacheHits	45
14	cgw-6	CacheMisses	48
14	cgw-7	CacheHits	0
14	cgw-7	CacheMisses	57
14	cgw-8	CacheHits	0
14	cgw-8	CacheMisses	94
14	leaf-1	CacheHits	0
14	leaf-1	CacheMisses	57
14	leaf-2	CacheHits	0
14	leaf-2	CacheMisses	51
14	leaf-3	CacheHits	0
14	leaf-3	CacheMisses	58
14	leaf-4	CacheHits	0
14	leaf-4	CacheMisses	60
14	leaf-5	CacheHits	0
14	leaf-5	CacheMisses	52
14	leaf-6	CacheHits	0
14	leaf-6	CacheMisses	0
14	leaf-7	CacheHits	0
14	leaf-7	CacheMisses	47
14	leaf-8	CacheHits	0
14	leaf-8	CacheMisses	70
14	leaf-9	CacheHits	0
14	leaf-9	CacheMisses	45
14	leaf-10	CacheHits	0
14	leaf-10	CacheMisses	48
14	leaf-11	CacheHits	0
14	leaf-11	CacheMisses	46
14	leaf-12	CacheHits	0
14	leaf-12	CacheMisses	48
14	leaf-13	CacheHits	0
14	leaf-13	CacheMisses	0
14	leaf-14	CacheHits	0
14	leaf-14	CacheMisses	58
14	leaf-15	CacheHits	0
14	leaf-15	CacheMisses	44
14	leaf-16	CacheHits	0
14	leaf-16	CacheMisses	50
14.5	gw-root	CacheHits	0
14.5	gw-root	CacheMisses	54
14.5	bb-1	CacheHits	4
14.5	bb-1	CacheMisses	54
14.5	bb-2	CacheHits	42
14.5	bb-2	CacheMisses	53
14.5	bb-3	CacheHits	54
14.5	bb-3	CacheMisses	43
14.5	bb-4	CacheHits	106
14.5	bb-4	CacheMisses	54
14.5	bb-5	CacheHits	56
14.5	bb-5	CacheMisses	51
14.5	bb-6	CacheHits	14
14.5	bb-6	CacheMisses	40
14.5	bb-7	CacheHits	45
14.5	bb-7	CacheMisses	58
14.5	bb-8	CacheHits	64
14.5	bb-8	CacheMisses	102
14.5	cgw-1	CacheHits	48
14.5	cgw-1	CacheMisses	56
14.5	cgw-2	CacheHits	49
14.5	cgw-2	CacheMisses	50
14.5	cgw-3	CacheHits	0
14.5	cgw-3	CacheMisses	41
14.5	cgw-4	CacheHits	54
14.5	cgw-4	CacheMisses	40
14.5	cgw-5	CacheHits	53
14.5	cgw-5	CacheMisses	57
14.5	cgw-6	CacheHits	53
14.5	cgw-6	CacheMisses	43
14.5	cgw-7	CacheHits	0
14.5	cgw-7	CacheMisses	50
14.5	cgw-8	CacheHits	0
14.5	cgw-8	CacheMisses	118
14.5	leaf-1	CacheHits	0
14.5	leaf-1	CacheMisses	57
14.5	leaf-2	CacheHits	0
14.5	leaf-2	CacheMisses	48
14.5	leaf-3	CacheHits	0
14.5	leaf-3	CacheMisses	49
14.5	leaf-4	CacheHits	0
14.5	leaf-4	CacheMisses	50
14.5	leaf-5	CacheHits	0
14.5	leaf-5	CacheMisses	40
14.5	leaf-6	CacheHits	0
14.5	leaf-6	CacheMisses	0
14.5	leaf-7	CacheHits	0
14.5	leaf-7	CacheMisses	54
14.5	leaf-8	CacheHits	0
14.5	leaf-8	CacheMisses	44
14.5	leaf-9	CacheHits	0
14.5	leaf-9	CacheMisses	53
14.5	leaf-10	CacheHits	0
14.5	leaf-10	CacheMisses	57
14.5	leaf-11	CacheHits	0
14.5	leaf-11	CacheMisses	52
14.5	leaf-12	CacheHits	0
14.5	leaf-12	CacheMisses	43
14.5	leaf-13	CacheHits	0
14.5	leaf-13	CacheMisses	0
14.5	leaf-14	CacheHits	0
14.5	leaf-14	CacheMisses	49
14.5	leaf-15	CacheHits	0
14.5	leaf-15	CacheMisses	65
14.5	leaf-16	CacheHits	0
14.5	leaf-16	CacheMisses	52
15	gw-root	CacheHits	0
15	gw-root	CacheMisses	59
15	bb-1	CacheHits	0
15	bb-1	CacheMisses	58
15	bb-2	CacheHits	76
15	bb-2	CacheMisses	58
15	bb-3	CacheHits	53
15	bb-3	CacheMisses	52
15	bb-4	CacheHits	88
15	bb-4	CacheMisses	69
15	bb-5	CacheHits	69
15	bb-5	CacheMisses	48
15	bb-6	CacheHits	22
15	bb-6	CacheMisses	56
15	bb-7	CacheHits	87
15	bb-7	CacheMisses	55
15	bb-8	CacheHits	46
15	bb-8	CacheMisses	101
15	cgw-1	CacheHits	54
15	cgw-1	CacheMisses	42
15	cgw-2	CacheHits	17
15	cgw-2	CacheMisses	77
15	cgw-3	CacheHits	0
15	cgw-3	CacheMisses	56
15	cgw-4	CacheHits	51
15	cgw-4	CacheMisses	46
15	cgw-5	CacheHits	12
15	cgw-5	CacheMisses	87
15	cgw-6	CacheHits	54
15	cgw-6	CacheMisses	55
15	cgw-7	CacheHits	0
15	cgw-7	CacheMisses	42
15	cgw-8	CacheHits	0
15	cgw-8	CacheMisses	112
15	leaf-1	CacheHits	0
15	leaf-1	CacheMisses	41
15	leaf-2	CacheHits	0
15	leaf-2	CacheMisses	54
15	leaf-3	CacheHits	0
15	leaf-3	CacheMisses	44
15	leaf-4	CacheHits	0
15	leaf-4	CacheMisses	50
15	leaf-5	CacheHits	0
15	leaf-5	CacheMisses	58
15	leaf-6	CacheHits	0
15	leaf-6	CacheMisses	0
15	leaf-7	CacheHits	0
15	leaf-7	CacheMisses	52
15	leaf-8	CacheHits	0
15	leaf-8	CacheMisses	42
15	leaf-9	CacheHits	0
15	leaf-9	CacheMisses	45
15	leaf-10	CacheHits	0
15	leaf-10	CacheMisses	56
15	leaf-11	CacheHits	0
15	leaf-11	CacheMisses	54
15	leaf-12	CacheHits	0
15	leaf-12	CacheMisses	55
15	leaf-13	CacheHits	0
15	leaf-13	CacheMisses	0
15	leaf-14	CacheHits	0
15	leaf-14	CacheMisses	42
15	leaf-15	CacheHits	0
15	leaf-15	CacheMisses	55
15	leaf-16	CacheHits	0
15	leaf-16	CacheMisses	58
15.5	gw-root	CacheHits	0
15.5	gw-root	CacheMisses	48
15.5	bb-1	CacheHits	21
15.5	bb-1	CacheMisses	48
15.5	bb-2	CacheHits	87
15.5	bb-2	CacheMisses	71
15.5	bb-3	CacheHits	48
15.5	bb-3	CacheMisses	56
15.5	bb-4	CacheHits	69
15.5	bb-4	CacheMisses	103
15.5	bb-5	CacheHits	78
15.5	bb-5	CacheMisses	48
15.5	bb-6	CacheHits	51
15.5	bb-6	CacheMisses	56
15.5	bb-7	CacheHits	68
15.5	bb-7	CacheMisses	70
15.5	bb-8	CacheHits	44
15.5	bb-8	CacheMisses	102
15.5	cgw-1	CacheHits	51
15.5	cgw-1	CacheMisses	45
15.5	cgw-2	CacheHits	36
15.5	cgw-2	CacheMisses	78
15.5	cgw-3	CacheHits	0
15.5	cgw-3	CacheMisses	56
15.5	cgw-4	CacheHits	54
15.5	cgw-4	CacheMisses	49
15.5	cgw-5	CacheHits	0
15.5	cgw-5	CacheMisses	102
15.5	cgw-6	CacheHits	49
15.5	cgw-6	CacheMisses	37
15.5	cgw-7	CacheHits	0
15.5	cgw-7	CacheMisses	45
15.5	cgw-8	CacheHits	0
15.5	cgw-8	CacheMisses	100
15.5	leaf-1	CacheHits	0
15.5	leaf-1	CacheMisses	46
15.5	leaf-2	CacheHits	0
15.5	leaf-2	CacheMisses	51
15.5	leaf-3	CacheHits	0
15.5	leaf-3	CacheMisses	68
15.5	leaf-4	CacheHits	0
15.5	leaf-4	CacheMisses	46
15.5	leaf-5	CacheHits	0
15.5	leaf-5	CacheMisses	55
15.5	leaf-6	CacheHits	0
15.5	leaf-6	CacheMisses	0
15.5	leaf-7	CacheHits	0
15.5	leaf-7	CacheMisses	53
15.5	leaf-8	CacheHits	0
15.5	leaf-8	CacheMisses	49
15.5	leaf-9	CacheHits	0
15.5	leaf-9	CacheMisses	51
15.5	leaf-10	CacheHits	0
15.5	leaf-10	CacheMisses	49
15.5	leaf-11	CacheHits	0
15.5	leaf-11	CacheMisses	49
15.5	leaf-12	CacheHits	0
15.5	leaf-12	CacheMisses	37
15.5	leaf-13	CacheHits	0
15.5	leaf-13	CacheMisses	0
15.5	leaf-14	CacheHits	0
15.5	leaf-14	CacheMisses	45
15.5	leaf-15	CacheHits	0
15.5	leaf-15	CacheMisses	49
15.5	leaf-16	CacheHits	0
15.5	leaf-16	CacheMisses	52
16	gw-root	CacheHits	26
16	gw-root	CacheMisses	60
16	bb-1	CacheHits	16
16	bb-1	CacheMisses	86
16	bb-2	CacheHits	65
16	bb-2	CacheMisses	86
16	bb-3	CacheHits	53
16	bb-3	CacheMisses	48
16	bb-4	CacheHits	39
16	bb-4	CacheMisses	98
16	bb-5	CacheHits	52
16	bb-5	CacheMisses	53
16	bb-6	CacheHits	46
16	bb-6	CacheMisses	47
16	bb-7	CacheHits	109
16	bb-7	CacheMisses	45
16	bb-8	CacheHits	12
16	bb-8	CacheMisses	88
16	cgw-1	CacheHits	43
16	cgw-1	CacheMisses	54
16	cgw-2	CacheHits	51
16	cgw-2	CacheMisses	55
16	cgw-3	CacheHits	0
16	cgw-3	CacheMisses	47
16	cgw-4	CacheHits	41
16	cgw-4	CacheMisses	46
16	cgw-5	CacheHits	0
16	cgw-5	CacheMisses	92
16	cgw-6	CacheHits	53
16	cgw-6	CacheMisses	63
16	cgw-7	CacheHits	0
16	cgw-7	CacheMisses	54
16	cgw-8	CacheHits	0
16	cgw-8	CacheMisses	85
16	leaf-1	CacheHits	0
16	leaf-1	CacheMisses	54
16	leaf-2	CacheHits	0
16	leaf-2	CacheMisses	43
16	leaf-3	CacheHits	0
16	leaf-3	CacheMisses	51
16	leaf-4	CacheHits	0
16	leaf-4	CacheMisses	55
16	leaf-5	CacheHits	0
16	leaf-5	CacheMisses	46
16	leaf-6	CacheHits	0
16	leaf-6	CacheMisses	0
16	leaf-7	CacheHits	0
16	leaf-7	CacheMisses	42
16	leaf-8	CacheHits	0
16	leaf-8	CacheMisses	46
16	leaf-9	CacheHits	0
16	leaf-9	CacheMisses	48
16	leaf-10	CacheHits	0
16	leaf-10	CacheMisses	45
16	leaf-11	CacheHits	0
16	leaf-11	CacheMisses	53
16	leaf-12	CacheHits	0
16	leaf-12	CacheMisses	63
16	leaf-13	CacheHits	0
16	leaf-13	CacheMisses	0
16	leaf-14	CacheHits	0
16	leaf-14	CacheMisses	54
16	leaf-15	CacheHits	0
16	leaf-15	CacheMisses	44
16	leaf-16	CacheHits	0
16	leaf-16	CacheMisses	40
16.5	gw-root	CacheHits	0
16.5	gw-root	CacheMisses	79
16.5	bb-1	CacheHits	1
16.5	bb-1	CacheMisses	79
16.5	bb-2	CacheHits	69
16.5	bb-2	CacheMisses	79
16.5	bb-3	CacheHits	28
16.5	bb-3	CacheMisses	59
16.5	bb-4	CacheHits	77
16.5	bb-4	CacheMisses	69
16.5	bb-5	CacheHits	59
16.5	bb-5	CacheMisses	66
16.5	bb-6	CacheHits	56
16.5	bb-6	CacheMisses	46
16.5	bb-7	CacheHits	99
16.5	bb-7	CacheMisses	51
16.5	bb-8	CacheHits	35
16.5	bb-8	CacheMisses	96
16.5	cgw-1	CacheHits	50
16.5	cgw-1	CacheMisses	57
16.5	cgw-2	CacheHits	54
16.5	cgw-2	CacheMisses	64
16.5	cgw-3	CacheHits	0
16.5	cgw-3	CacheMisses	46
16.5	cgw-4	CacheHits	55
16.5	cgw-4	CacheMisses	56
16.5	cgw-5	CacheHits	12
16.5	cgw-5	CacheMisses	98
16.5	cgw-6	CacheHits	50
16.5	cgw-6	CacheMisses	51
16.5	cgw-7	CacheHits	0
16.5	cgw-7	CacheMisses	57
16.5	cgw-8	CacheHits	0
16.5	cgw-8	CacheMisses	83
16.5	leaf-1	CacheHits	0
16.5	leaf-1	CacheMisses	56
16.5	leaf-2	CacheHits	0
16.5	leaf-2	CacheMisses	50
16.5	leaf-3	CacheHits	0
16.5	leaf-3	CacheMisses	53
16.5	leaf-4	CacheHits	0
16.5	leaf-4	CacheMisses	64
16.5	leaf-5	CacheHits	0
16.5	leaf-5	CacheMisses	47
16.5	leaf-6	CacheHits	0
16.5	leaf-6	CacheMisses	0
16.5	leaf-7	CacheHits	0
16.5	leaf-7	CacheMisses	54
16.5	leaf-8	CacheHits	0
16.5	leaf-8	CacheMisses	57
16.5	leaf-9	CacheHits	0
16.5	leaf-9	CacheMisses	60
16.5	leaf-10	CacheHits	0
16.5	leaf-10	CacheMisses	51
16.5	leaf-11	CacheHits	0
16.5	leaf-11	CacheMisses	51
16.5	leaf-12	CacheHits	0
16.5	leaf-12	CacheMisses	51
16.5	leaf-13	CacheHits	0
16.5	leaf-13	CacheMisses	0
16.5	leaf-14	CacheHits	0
16.5	leaf-14	CacheMisses	57
16.5	leaf-15	CacheHits	0
16.5	leaf-15	CacheMisses	42
16.5	leaf-16	CacheHits	0
16.5	leaf-16	CacheMisses	41
17	gw-root	CacheHits	0
17	gw-root	CacheMisses	46
17	bb-1	CacheHits	0
17	bb-1	CacheMisses	46
17	bb-2	CacheHits	42
17	bb-2	CacheMisses	46
17	bb-3	CacheHits	48
17	bb-3	CacheMisses	47
17	bb-4	CacheHits	101
17	bb-4	CacheMisses	42
17	bb-5	CacheHits	46
17	bb-5	CacheMisses	47
17	bb-6	CacheHits	43
17	bb-6	CacheMisses	47
17	bb-7	CacheHits	94
17	bb-7	CacheMisses	62
17	bb-8	CacheHits	56
17	bb-8	CacheMisses	82
17	cgw-1	CacheHits	50
17	cgw-1	CacheMisses	46
17	cgw-2	CacheHits	53
17	cgw-2	CacheMisses	47
17	cgw-3	CacheHits	0
17	cgw-3	CacheMisses	46
17	cgw-4	CacheHits	54
17	cgw-4	CacheMisses	45
17	cgw-5	CacheHits	13
17	cgw-5	CacheMisses	100
17	cgw-6	CacheHits	45
17	cgw-6	CacheMisses	57
17	cgw-7	CacheHits	0
17	cgw-7	CacheMisses	45
17	cgw-8	CacheHits	0
17	cgw-8	CacheMisses	90
17	leaf-1	CacheHits	0
17	leaf-1	CacheMisses	46
17	leaf-2	CacheHits	0
17	leaf-2	CacheMisses	50
17	leaf-3	CacheHits	0
17	leaf-3	CacheMisses	53
17	leaf-4	CacheHits	0
17	leaf-4	CacheMisses	47
17	leaf-5	CacheHits	0
17	leaf-5	CacheMisses	47
17	leaf-6	CacheHits	0
17	leaf-6	CacheMisses	0
17	leaf-7	CacheHits	0
17	leaf-7	CacheMisses	54
17	leaf-8	CacheHits	0
17	leaf-8	CacheMisses	45
17	leaf-9	CacheHits	0
17	leaf-9	CacheMisses	49
17	leaf-10	CacheHits	0
17	leaf-10	CacheMisses	62
17	leaf-11	CacheHits	0
17	leaf-11	CacheMisses	45
17	leaf-12	CacheHits	0
17	leaf-12	CacheMisses	58
17	leaf-13	CacheHits	0
17	leaf-13	CacheMisses	0
17	leaf-14	CacheHits	0
17	leaf-14	CacheMisses	46
17	leaf-15	CacheHits	0
17	leaf-15	CacheMisses	57
17	leaf-16	CacheHits	0
17	leaf-16	CacheMisses	33
17.5	gw-root	CacheHits	0
17.5	gw-root	CacheMisses	52
17.5	bb-1	CacheHits	0
17.5	bb-1	CacheMisses	53
17.5	bb-2	CacheHits	49
17.5	bb-2	CacheMisses	54
17.5	bb-3	CacheHits	47
17.5	bb-3	CacheMisses	55
17.5	bb-4	CacheHits	64
17.5	bb-4	CacheMisses	49
17.5	bb-5	CacheHits	46
17.5	bb-5	CacheMisses	55
17.5	bb-6	CacheHits	49
17.5	bb-6	CacheMisses	45
17.5	bb-7	CacheHits	92
17.5	bb-7	CacheMisses	50
17.5	bb-8	CacheHits	59
17.5	bb-8	CacheMisses	58
17.5	cgw-1	CacheHits	48
17.5	cgw-1	CacheMisses	47
17.5	cgw-2	CacheHits	49
17.5	cgw-2	CacheMisses	55
17.5	cgw-3	CacheHits	0
17.5	cgw-3	CacheMisses	46
17.5	cgw-4	CacheHits	44
17.5	cgw-4	CacheMisses	53
17.5	cgw-5	CacheHits	2
17.5	cgw-5	CacheMisses	94
17.5	cgw-6	CacheHits	57
17.5	cgw-6	CacheMisses	62
17.5	cgw-7	CacheHits	0
17.5	cgw-7	CacheMisses	49
17.5	cgw-8	CacheHits	22
17.5	cgw-8	CacheMisses	70
17.5	leaf-1	CacheHits	0
17.5	leaf-1	CacheMisses	48
17.5	leaf-2	CacheHits	0
17.5	leaf-2	CacheMisses	48
17.5	leaf-3	CacheHits	0
17.5	leaf-3	CacheMisses	49
17.5	leaf-4	CacheHits	0
17.5	leaf-4	CacheMisses	56
17.5	leaf-5	CacheHits	0
17.5	leaf-5	CacheMisses	46
17.5	leaf-6	CacheHits	0
17.5	leaf-6	CacheMisses	0
17.5	leaf-7	CacheHits	0
17.5	leaf-7	CacheMisses	44
17.5	leaf-8	CacheHits	0
17.5	leaf-8	CacheMisses	54
17.5	leaf-9	CacheHits	0
17.5	leaf-9	CacheMisses	47
17.5	leaf-10	CacheHits	0
17.5	leaf-10	CacheMisses	49
17.5	leaf-11	CacheHits	0
17.5	leaf-11	CacheMisses	56
17.5	leaf-12	CacheHits	0
17.5	leaf-12	CacheMisses	61
17.5	leaf-13	CacheHits	0
17.5	leaf-13	CacheMisses	0
17.5	leaf-14	CacheHits	0
17.5	leaf-14	CacheMisses	48
17.5	leaf-15	CacheHits	0
17.5	leaf-15	CacheMisses	46
17.5	leaf-16	CacheHits	0
17.5	leaf-16	CacheMisses	47
18	gw-root	CacheHits	0
18	gw-root	CacheMisses	54
18	bb-1	CacheHits	0
18	bb-1	CacheMisses	54
18	bb-2	CacheHits	57
18	bb-2	CacheMisses	56
18	bb-3	CacheHits	44
18	bb-3	CacheMisses	54
18	bb-4	CacheHits	97
18	bb-4	CacheMisses	57
18	bb-5	CacheHits	59
18	bb-5	CacheMisses	54
18	bb-6	CacheHits	41
18	bb-6	CacheMisses	44
18	bb-7	CacheHits	45
18	bb-7	CacheMisses	89
18	bb-8	CacheHits	49
18	bb-8	CacheMisses	53
18	cgw-1	CacheHits	52
18	cgw-1	CacheMisses	56
18	cgw-2	CacheHits	47
18	cgw-2	CacheMisses	57
18	cgw-3	CacheHits	0
18	cgw-3	CacheMisses	45
18	cgw-4	CacheHits	39
18	cgw-4	CacheMisses	42
18	cgw-5	CacheHits	0
18	cgw-5	CacheMisses	92
18	cgw-6	CacheHits	43
18	cgw-6	CacheMisses	59
18	cgw-7	CacheHits	0
18	cgw-7	CacheMisses	49
18	cgw-8	CacheHits	38
18	cgw-8	CacheMisses	55
18	leaf-1	CacheHits	0
18	leaf-1	CacheMisses	55
18	leaf-2	CacheHits	0
18	leaf-2	CacheMisses	53
18	leaf-3	CacheHits	0
18	leaf-3	CacheMisses	51
18	leaf-4	CacheHits	0
18	leaf-4	CacheMisses	54
18	leaf-5	CacheHits	0
18	leaf-5	CacheMisses	43
18	leaf-6	CacheHits	0
18	leaf-6	CacheMisses	0
18	leaf-7	CacheHits	0
18	leaf-7	CacheMisses	39
18	leaf-8	CacheHits	0
18	leaf-8	CacheMisses	42
18	leaf-9	CacheHits	0
18	leaf-9	CacheMisses	44
18	leaf-10	CacheHits	0
18	leaf-10	CacheMisses	50
18	leaf-11	CacheHits	0
18	leaf-11	CacheMisses	44
18	leaf-12	CacheHits	0
18	leaf-12	CacheMisses	59
18	leaf-13	CacheHits	0
18	leaf-13	CacheMisses	0
18	leaf-14	CacheHits	0
18	leaf-14	CacheMisses	49
18	leaf-15	CacheHits	0
18	leaf-15	CacheMisses	41
18	leaf-16	CacheHits	0
18	leaf-16	CacheMisses	53
18.5	gw-root	CacheHits	3
18.5	gw-root	CacheMisses	109
18.5	bb-1	CacheHits	6
18.5	bb-1	CacheMisses	112
18.5	bb-2	CacheHits	53
18.5	bb-2	CacheMisses	116
18.5	bb-3	CacheHits	56
18.5	bb-3	CacheMisses	56
18.5	bb-4	CacheHits	58
18.5	bb-4	CacheMisses	115
18.5	bb-5	CacheHits	94
18.5	bb-5	CacheMisses	57
18.5	bb-6	CacheHits	25
18.5	bb-6	CacheMisses	51
18.5	bb-7	CacheHits	44
18.5	bb-7	CacheMisses	107
18.5	bb-8	CacheHits	77
18.5	bb-8	CacheMisses	65
18.5	cgw-1	CacheHits	51
18.5	cgw-1	CacheMisses	60
18.5	cgw-2	CacheHits	14
18.5	cgw-2	CacheMisses	96
18.5	cgw-3	CacheHits	0
18.5	cgw-3	CacheMisses	46
18.5	cgw-4	CacheHits	54
18.5	cgw-4	CacheMisses	55
18.5	cgw-5	CacheHits	0
18.5	cgw-5	CacheMisses	105
18.5	cgw-6	CacheHits	47
18.5	cgw-6	CacheMisses	53
18.5	cgw-7	CacheHits	0
18.5	cgw-7	CacheMisses	48
18.5	cgw-8	CacheHits	2
18.5	cgw-8	CacheMisses	98
18.5	leaf-1	CacheHits	0
18.5	leaf-1	CacheMisses	62
18.5	leaf-2	CacheHits	0
18.5	leaf-2	CacheMisses	50
18.5	leaf-3	CacheHits	0
18.5	leaf-3	CacheMisses	49
18.5	leaf-4	CacheHits	0
18.5	leaf-4	CacheMisses	59
18.5	leaf-5	CacheHits	0
18.5	leaf-5	CacheMisses	47
18.5	leaf-6	CacheHits	0
18.5	leaf-6	CacheMisses	0
18.5	leaf-7	CacheHits	0
18.5	leaf-7	CacheMisses	55
18.5	leaf-8	CacheHits	0
18.5	leaf-8	CacheMisses	53
18.5	leaf-9	CacheHits	0
18.5	leaf-9	CacheMisses	56
