Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
9	leaf-3	combined	Drop	0	0	0	0
9	leaf-4	combined	Drop	0	0	0	0
9	leaf-5	combined	Drop	0	0	0	0
9	leaf-6	combined	Drop	0	0	0	0
9	leaf-7	combined	Drop	0	0	0	0
9	leaf-8	combined	Drop	0	0	0	0
9	leaf-9	combined	Drop	0	0	0	0
9	leaf-10	combined	Drop	0	0	0	0
9	leaf-11	combined	Drop	0	0	0	0
9	leaf-12	combined	Drop	0	0	0	0
9	leaf-13	combined	Drop	0	0	0	0
9	leaf-14	combined	Drop	0	0	0	0
9	leaf-15	combined	Drop	0	0	0	0
9	leaf-16	combined	Drop	0	0	0	0
9.5	gw-root	combined	Drop	0	0	0	0
9.5	bb-1	combined	Drop	0	0	0	0
9.5	bb-2	combined	Drop	0	0	0	0
9.5	bb-3	combined	Drop	0	0	0	0
9.5	bb-4	combined	Drop	0	0	0	0
9.5	bb-5	combined	Drop	0	0	0	0
9.5	bb-6	combined	Drop	0	0	0	0
9.5	bb-7	combined	Drop	0	0	0	0
9.5	bb-8	combined	Drop	0	0	0	0
9.5	cgw-1	combined	Drop	0	0	0	0
9.5	cgw-2	combined	Drop	0	0	0	0
9.5	cgw-3	combined	Drop	0	0	0	0
9.5	cgw-4	combined	Drop	0	0	0	0
9.5	cgw-5	combined	Drop	0	0	0	0
9.5	cgw-6	combined	Drop	0	0	0	0
9.5	cgw-7	combined	Drop	0	0	0	0
9.5	cgw-8	combined	Drop	0	0	0	0
9.5	leaf-1	combined	Drop	0	0	0	0
9.5	leaf-2	combined	Drop	0	0	0	0
9.5	leaf-3	combined	Drop	0	0	0	0
9.5	leaf-4	combined	Drop	0	0	0	0
9.5	leaf-5	combined	Drop	0	0	0	0
9.5	leaf-6	combined	Drop	0	0	0	0
9.5	leaf-7	combined	Drop	0	0	0	0
9.5	leaf-8	combined	Drop	0	0	0	0
9.5	leaf-9	combined	Drop	0	0	0	0
9.5	leaf-10	combined	Drop	0	0	0	0
9.5	leaf-11	combined	Drop	0	0	0	0
9.5	leaf-12	combined	Drop	0	0	0	0
9.5	leaf-13	combined	Drop	0	0	0	0
9.5	leaf-14	combined	Drop	0	0	0	0
9.5	leaf-15	combined	Drop	0	0	0	0
9.5	leaf-16	combined	Drop	0	0	0	0
10	gw-root	combined	Drop	0	0	0	0
10	bb-1	combined	Drop	0	0	0	0
10	bb-2	combined	Drop	0	0	0	0
10	bb-3	combined	Drop	0	0	0	0
10	bb-4	combined	Drop	0	0	0	0
10	bb-5	combined	Drop	0	0	0	0
10	bb-6	combined	Drop	0	0	0	0
10	bb-7	combined	Drop	0	0	0	0
10	bb-8	combined	Drop	0	0	0	0
10	cgw-1	combined	Drop	0	0	0	0
10	cgw-2	combined	Drop	0	0	0	0
10	cgw-3	combined	Drop	0	0	0	0
10	cgw-4	combined	Drop	0	0	0	0
10	cgw-5	combined	Drop	0	0	0	0
10	cgw-6	combined	Drop	0	0	0	0
10	cgw-7	combined	Drop	0	0	0	0
10	cgw-8	combined	Drop	0	0	0	0
10	leaf-1	combined	Drop	0	0	0	0
10	leaf-2	combined	Drop	0	0	0	0
10	leaf-3	combined	Drop	0	0	0	0
10	leaf-4	combined	Drop	0	0	0	0
10	leaf-5	combined	Drop	0	0	0	0
10	leaf-6	combined	Drop	0	0	0	0
10	leaf-7	combined	Drop	0	0	0	0
10	leaf-8	combined	Drop	0	0	0	0
10	leaf-9	combined	Drop	0	0	0	0
10	leaf-10	combined	Drop	0	0	0	0
10	leaf-11	combined	Drop	0	0	0	0
10	leaf-12	combined	Drop	0	0	0	0
10	leaf-13	combined	Drop	0	0	0	0
10	leaf-14	combined	Drop	0	0	0	0
10	leaf-15	combined	Drop	0	0	0	0
10	leaf-16	combined	Drop	0	0	0	0
10.5	gw-root	combined	Drop	0	0	0	0
10.5	bb-1	combined	Drop	0	0	0	0
10.5	bb-2	combined	Drop	0	0	0	0
10.5	bb-3	combined	Drop	0	0	0	0
10.5	bb-4	combined	Drop	0	0	0	0
10.5	bb-5	combined	Drop	0	0	0	0
10.5	bb-6	combined	Drop	0	0	0	0
10.5	bb-7	combined	Drop	0	0	0	0
10.5	bb-8	combined	Drop	0	0	0	0
10.5	cgw-1	combined	Drop	0	0	0	0
10.5	cgw-2	combined	Drop	0	0	0	0
10.5	cgw-3	combined	Drop	0	0	0	0
10.5	cgw-4	combined	Drop	0	0	0	0
10.5	cgw-5	combined	Drop	0	0	0	0
10.5	cgw-6	combined	Drop	0	0	0	0
10.5	cgw-7	combined	Drop	0	0	0	0
10.5	cgw-8	combined	Drop	0	0	0	0
10.5	leaf-1	combined	Drop	0	0	0	0
10.5	leaf-2	combined	Drop	0	0	0	0
10.5	leaf-3	combined	Drop	0	0	0	0
10.5	leaf-4	combined	Drop	0	0	0	0
10.5	leaf-5	combined	Drop	0	0	0	0
10.5	leaf-6	combined	Drop	0	0	0	0
10.5	leaf-7	combined	Drop	0	0	0	0
10.5	leaf-8	combined	Drop	0	0	0	0
10.5	leaf-9	combined	Drop	0	0	0	0
10.5	leaf-10	combined	Drop	0	0	0	0
10.5	leaf-11	combined	Drop	0	0	0	0
10.5	leaf-12	combined	Drop	0	0	0	0
10.5	leaf-13	combined	Drop	0	0	0	0
10.5	leaf-14	combined	Drop	0	0	0	0
10.5	leaf-15	combined	Drop	0	0	0	0
10.5	leaf-16	combined	Drop	0	0	0	0
11	gw-root	combined	Drop	0	0	0	0
11	bb-1	combined	Drop	0	0	0	0
11	bb-2	combined	Drop	0	0	0	0
11	bb-3	combined	Drop	0	0	0	0
11	bb-4	combined	Drop	0	0	0	0
11	bb-5	combined	Drop	0	0	0	0
11	bb-6	combined	Drop	0	0	0	0
11	bb-7	combined	Drop	0	0	0	0
11	bb-8	combined	Drop	0	0	0	0
11	cgw-1	combined	Drop	0	0	0	0
11	cgw-2	combined	Drop	0	0	0	0
11	cgw-3	combined	Drop	0	0	0	0
11	cgw-4	combined	Drop	0	0	0	0
11	cgw-5	combined	Drop	0	0	0	0
11	cgw-6	combined	Drop	0	0	0	0
11	cgw-7	combined	Drop	0	0	0	0
11	cgw-8	combined	Drop	0	0	0	0
11	leaf-1	combined	Drop	0	0	0	0
11	leaf-2	combined	Drop	0	0	0	0
11	leaf-3	combined	Drop	0	0	0	0
11	leaf-4	combined	Drop	0	0	0	0
11	leaf-5	combined	Drop	0	0	0	0
11	leaf-6	combined	Drop	0	0	0	0
11	leaf-7	combined	Drop	0	0	0	0
11	leaf-8	combined	Drop	0	0	0	0
11	leaf-9	combined	Drop	0	0	0	0
11	leaf-10	combined	Drop	0	0	0	0
11	leaf-11	combined	Drop	0	0	0	0
11	leaf-12	combined	Drop	0	0	0	0
11	leaf-13	combined	Drop	0	0	0	0
11	leaf-14	combined	Drop	0	0	0	0
11	leaf-15	combined	Drop	0	0	0	0
11	leaf-16	combined	Drop	0	0	0	0
11.5	gw-root	combined	Drop	0	0	0	0
11.5	bb-1	combined	Drop	0	0	0	0
11.5	bb-2	combined	Drop	0	0	0	0
11.5	bb-3	combined	Drop	0	0	0	0
11.5	bb-4	combined	Drop	0	0	0	0
11.5	bb-5	combined	Drop	0	0	0	0
11.5	bb-6	combined	Drop	0	0	0	0
11.5	bb-7	combined	Drop	0	0	0	0
11.5	bb-8	combined	Drop	0	0	0	0
11.5	cgw-1	combined	Drop	0	0	0	0
11.5	cgw-2	combined	Drop	0	0	0	0
11.5	cgw-3	combined	Drop	0	0	0	0
11.5	cgw-4	combined	Drop	0	0	0	0
11.5	cgw-5	combined	Drop	0	0	0	0
11.5	cgw-6	combined	Drop	0	0	0	0
11.5	cgw-7	combined	Drop	0	0	0	0
11.5	cgw-8	combined	Drop	0	0	0	0
11.5	leaf-1	combined	Drop	0	0	0	0
11.5	leaf-2	combined	Drop	0	0	0	0
11.5	leaf-3	combined	Drop	0	0	0	0
11.5	leaf-4	combined	Drop	0	0	0	0
11.5	leaf-5	combined	Drop	0	0	0	0
11.5	leaf-6	combined	Drop	0	0	0	0
11.5	leaf-7	combined	Drop	0	0	0	0
11.5	leaf-8	combined	Drop	0	0	0	0
11.5	leaf-9	combined	Drop	0	0	0	0
11.5	leaf-10	combined	Drop	0	0	0	0
11.5	leaf-11	combined	Drop	0	0	0	0
11.5	leaf-12	combined	Drop	0	0	0	0
11.5	leaf-13	combined	Drop	0	0	0	0
11.5	leaf-14	combined	Drop	0	0	0	0
11.5	leaf-15	combined	Drop	0	0	0	0
11.5	leaf-16	combined	Drop	0	0	0	0
12	gw-root	combined	Drop	0	0	0	0
12	bb-1	combined	Drop	0	0	0	0
12	bb-2	combined	Drop	0	0	0	0
12	bb-3	combined	Drop	0	0	0	0
12	bb-4	combined	Drop	0	0	0	0
12	bb-5	combined	Drop	0	0	0	0
12	bb-6	combined	Drop	0	0	0	0
12	bb-7	combined	Drop	0	0	0	0
12	bb-8	combined	Drop	0	0	0	0
12	cgw-1	combined	Drop	0	0	0	0
12	cgw-2	combined	Drop	0	0	0	0
12	cgw-3	combined	Drop	0	0	0	0
12	cgw-4	combined	Drop	0	0	0	0
12	cgw-5	combined	Drop	0	0	0	0
12	cgw-6	combined	Drop	0	0	0	0
12	cgw-7	combined	Drop	0	0	0	0
12	cgw-8	combined	Drop	0	0	0	0
12	leaf-1	combined	Drop	0	0	0	0
12	leaf-2	combined	Drop	0	0	0	0
12	leaf-3	combined	Drop	0	0	0	0
12	leaf-4	combined	Drop	0	0	0	0
12	leaf-5	combined	Drop	0	0	0	0
12	leaf-6	combined	Drop	0	0	0	0
12	leaf-7	combined	Drop	0	0	0	0
12	leaf-8	combined	Drop	0	0	0	0
12	leaf-9	combined	Drop	0	0	0	0
12	leaf-10	combined	Drop	0	0	0	0
12	leaf-11	combined	Drop	0	0	0	0
12	leaf-12	combined	Drop	0	0	0	0
12	leaf-13	combined	Drop	0	0	0	0
12	leaf-14	combined	Drop	0	0	0	0
12	leaf-15	combined	Drop	0	0	0	0
12	leaf-16	combined	Drop	0	0	0	0
12.5	gw-root	combined	Drop	0	0	0	0
12.5	bb-1	combined	Drop	0	0	0	0
12.5	bb-2	combined	Drop	0	0	0	0
12.5	bb-3	combined	Drop	0	0	0	0
12.5	bb-4	combined	Drop	0	0	0	0
12.5	bb-5	combined	Drop	0	0	0	0
12.5	bb-6	combined	Drop	0	0	0	0
12.5	bb-7	combined	Drop	0	0	0	0
12.5	bb-8	combined	Drop	0	0	0	0
12.5	cgw-1	combined	Drop	0	0	0	0
12.5	cgw-2	combined	Drop	0	0	0	0
12.5	cgw-3	combined	Drop	0	0	0	0
12.5	cgw-4	combined	Drop	0	0	0	0
12.5	cgw-5	combined	Drop	0	0	0	0
12.5	cgw-6	combined	Drop	0	0	0	0
12.5	cgw-7	combined	Drop	0	0	0	0
12.5	cgw-8	combined	Drop	0	0	0	0
12.5	leaf-1	combined	Drop	0	0	0	0
12.5	leaf-2	combined	Drop	0	0	0	0
12.5	leaf-3	combined	Drop	0	0	0	0
12.5	leaf-4	combined	Drop	0	0	0	0
12.5	leaf-5	combined	Drop	0	0	0	0
12.5	leaf-6	combined	Drop	0	0	0	0
12.5	leaf-7	combined	Drop	0	0	0	0
12.5	leaf-8	combined	Drop	0	0	0	0
12.5	leaf-9	combined	Drop	0	0	0	0
12.5	leaf-10	combined	Drop	0	0	0	0
12.5	leaf-11	combined	Drop	0	0	0	0
12.5	leaf-12	combined	Drop	0	0	0	0
12.5	leaf-13	combined	Drop	0	0	0	0
12.5	leaf-14	combined	Drop	0	0	0	0
12.5	leaf-15	combined	Drop	0	0	0	0
12.5	leaf-16	combined	Drop	0	0	0	0
13	gw-root	combined	Drop	0	0	0	0
13	bb-1	combined	Drop	0	0	0	0
13	bb-2	combined	Drop	0	0	0	0
13	bb-3	combined	Drop	0	0	0	0
13	bb-4	combined	Drop	0	0	0	0
13	bb-5	combined	Drop	0	0	0	0
13	bb-6	combined	Drop	0	0	0	0
13	bb-7	combined	Drop	0	0	0	0
13	bb-8	combined	Drop	0	0	0	0
13	cgw-1	combined	Drop	0	0	0	0
13	cgw-2	combined	Drop	0	0	0	0
13	cgw-3	combined	Drop	0	0	0	0
13	cgw-4	combined	Drop	0	0	0	0
13	cgw-5	combined	Drop	0	0	0	0
13	cgw-6	combined	Drop	0	0	0	0
13	cgw-7	combined	Drop	0	0	0	0
13	cgw-8	combined	Drop	0	0	0	0
13	leaf-1	combined	Drop	0	0	0	0
13	leaf-2	combined	Drop	0	0	0	0
13	leaf-3	combined	Drop	0	0	0	0
13	leaf-4	combined	Drop	0	0	0	0
13	leaf-5	combined	Drop	0	0	0	0
13	leaf-6	combined	Drop	0	0	0	0
13	leaf-7	combined	Drop	0	0	0	0
13	leaf-8	combined	Drop	0	0	0	0
13	leaf-9	combined	Drop	0	0	0	0
13	leaf-10	combined	Drop	0	0	0	0
13	leaf-11	combined	Drop	0	0	0	0
13	leaf-12	combined	Drop	0	0	0	0
13	leaf-13	combined	Drop	0	0	0	0
13	leaf-14	combined	Drop	0	0	0	0
13	leaf-15	combined	Drop	0	0	0	0
13	leaf-16	combined	Drop	0	0	0	0
13.5	gw-root	combined	Drop	0	0	0	0
13.5	bb-1	combined	Drop	0	0	0	0
13.5	bb-2	combined	Drop	0	0	0	0
13.5	bb-3	combined	Drop	0	0	0	0
13.5	bb-4	combined	Drop	0	0	0	0
13.5	bb-5	combined	Drop	0	0	0	0
13.5	bb-6	combined	Drop	0	0	0	0
13.5	bb-7	combined	Drop	0	0	0	0
13.5	bb-8	combined	Drop	0	0	0	0
13.5	cgw-1	combined	Drop	0	0	0	0
13.5	cgw-2	combined	Drop	0	0	0	0
13.5	cgw-3	combined	Drop	0	0	0	0
13.5	cgw-4	combined	Drop	0	0	0	0
13.5	cgw-5	combined	Drop	0	0	0	0
13.5	cgw-6	combined	Drop	0	0	0	0
13.5	cgw-7	combined	Drop	0	0	0	0
13.5	cgw-8	combined	Drop	0	0	0	0
13.5	leaf-1	combined	Drop	0	0	0	0
13.5	leaf-2	combined	Drop	0	0	0	0
13.5	leaf-3	combined	Drop	0	0	0	0
13.5	leaf-4	combined	Drop	0	0	0	0
13.5	leaf-5	combined	Drop	0	0	0	0
13.5	leaf-6	combined	Drop	0	0	0	0
13.5	leaf-7	combined	Drop	0	0	0	0
13.5	leaf-8	combined	Drop	0	0	0	0
13.5	leaf-9	combined	Drop	0	0	0	0
13.5	leaf-10	combined	Drop	0	0	0	0
13.5	leaf-11	combined	Drop	0	0	0	0
13.5	leaf-12	combined	Drop	0	0	0	0
13.5	leaf-13	combined	Drop	0	0	0	0
13.5	leaf-14	combined	Drop	0	0	0	0
13.5	leaf-15	combined	Drop	0	0	0	0
13.5	leaf-16	combined	Drop	0	0	0	0
14	gw-root	combined	Drop	0	0	0	0
14	bb-1	combined	Drop	0	0	0	0
14	bb-2	combined	Drop	0	0	0	0
14	bb-3	combined	Drop	0	0	0	0
14	bb-4	combined	Drop	0	0	0	0
14	bb-5	combined	Drop	0	0	0	0
14	bb-6	combined	Drop	0	0	0	0
14	bb-7	combined	Drop	0	0	0	0
14	bb-8	combined	Drop	0	0	0	0
14	cgw-1	combined	Drop	0	0	0	0
14	cgw-2	combined	Drop	0	0	0	0
14	cgw-3	combined	Drop	0	0	0	0
14	cgw-4	combined	Drop	0	0	0	0
14	cgw-5	combined	Drop	0	0	0	0
14	cgw-6	combined	Drop	0	0	0	0
14	cgw-7	combined	Drop	0	0	0	0
14	cgw-8	combined	Drop	0	0	0	0
14	leaf-1	combined	Drop	0	0	0	0
14	leaf-2	combined	Drop	0	0	0	0
14	leaf-3	combined	Drop	0	0	0	0
14	leaf-4	combined	Drop	0	0	0	0
14	leaf-5	combined	Drop	0	0	0	0
14	leaf-6	combined	Drop	0	0	0	0
14	leaf-7	combined	Drop	0	0	0	0
14	leaf-8	combined	Drop	0	0	0	0
14	leaf-9	combined	Drop	0	0	0	0
14	leaf-10	combined	Drop	0	0	0	0
14	leaf-11	combined	Drop	0	0	0	0
14	leaf-12	combined	Drop	0	0	0	0
14	leaf-13	combined	Drop	0	0	0	0
14	leaf-14	combined	Drop	0	0	0	0
14	leaf-15	combined	Drop	0	0	0	0
14	leaf-16	combined	Drop	0	0	0	0
14.5	gw-root	combined	Drop	0	0	0	0
14.5	bb-1	combined	Drop	0	0	0	0
14.5	bb-2	combined	Drop	0	0	0	0
14.5	bb-3	combined	Drop	0	0	0	0
14.5	bb-4	combined	Drop	0	0	0	0
14.5	bb-5	combined	Drop	0	0	0	0
14.5	bb-6	combined	Drop	0	0	0	0
14.5	bb-7	combined	Drop	0	0	0	0
14.5	bb-8	combined	Drop	0	0	0	0
14.5	cgw-1	combined	Drop	0	0	0	0
14.5	cgw-2	combined	Drop	0	0	0	0
14.5	cgw-3	combined	Drop	0	0	0	0
14.5	cgw-4	combined	Drop	0	0	0	0
14.5	cgw-5	combined	Drop	0	0	0	0
14.5	cgw-6	combined	Drop	0	0	0	0
14.5	cgw-7	combined	Drop	0	0	0	0
14.5	cgw-8	combined	Drop	0	0	0	0
14.5	leaf-1	combined	Drop	0	0	0	0
14.5	leaf-2	combined	Drop	0	0	0	0
14.5	leaf-3	combined	Drop	0	0	0	0
14.5	leaf-4	combined	Drop	0	0	0	0
14.5	leaf-5	combined	Drop	0	0	0	0
14.5	leaf-6	combined	Drop	0	0	0	0
14.5	leaf-7	combined	Drop	0	0	0	0
14.5	leaf-8	combined	Drop	0	0	0	0
14.5	leaf-9	combined	Drop	0	0	0	0
14.5	leaf-10	combined	Drop	0	0	0	0
14.5	leaf-11	combined	Drop	0	0	0	0
14.5	leaf-12	combined	Drop	0	0	0	0
14.5	leaf-13	combined	Drop	0	0	0	0
14.5	leaf-14	combined	Drop	0	0	0	0
14.5	leaf-15	combined	Drop	0	0	0	0
14.5	leaf-16	combined	Drop	0	0	0	0
15	gw-root	combined	Drop	0	0	0	0
15	bb-1	combined	Drop	0	0	0	0
15	bb-2	combined	Drop	0	0	0	0
15	bb-3	combined	Drop	0	0	0	0
15	bb-4	combined	Drop	0	0	0	0
15	bb-5	combined	Drop	0	0	0	0
15	bb-6	combined	Drop	0	0	0	0
15	bb-7	combined	Drop	0	0	0	0
15	bb-8	combined	Drop	0	0	0	0
15	cgw-1	combined	Drop	0	0	0	0
15	cgw-2	combined	Drop	0	0	0	0
15	cgw-3	combined	Drop	0	0	0	0
15	cgw-4	combined	Drop	0	0	0	0
15	cgw-5	combined	Drop	0	0	0	0
15	cgw-6	combined	Drop	0	0	0	0
15	cgw-7	combined	Drop	0	0	0	0
15	cgw-8	combined	Drop	0	0	0	0
15	leaf-1	combined	Drop	0	0	0	0
15	leaf-2	combined	Drop	0	0	0	0
15	leaf-3	combined	Drop	0	0	0	0
15	leaf-4	combined	Drop	0	0	0	0
15	leaf-5	combined	Drop	0	0	0	0
15	leaf-6	combined	Drop	0	0	0	0
15	leaf-7	combined	Drop	0	0	0	0
15	leaf-8	combined	Drop	0	0	0	0
15	leaf-9	combined	Drop	0	0	0	0
15	leaf-10	combined	Drop	0	0	0	0
15	leaf-11	combined	Drop	0	0	0	0
15	leaf-12	combined	Drop	0	0	0	0
15	leaf-13	combined	Drop	0	0	0	0
15	leaf-14	combined	Drop	0	0	0	0
15	leaf-15	combined	Drop	0	0	0	0
15	leaf-16	combined	Drop	0	0	0	0
15.5	gw-root	combined	Drop	0	0	0	0
15.5	bb-1	combined	Drop	0	0	0	0
15.5	bb-2	combined	Drop	0	0	0	0
15.5	bb-3	combined	Drop	0	0	0	0
15.5	bb-4	combined	Drop	0	0	0	0
15.5	bb-5	combined	Drop	0	0	0	0
15.5	bb-6	combined	Drop	0	0	0	0
15.5	bb-7	combined	Drop	0	0	0	0
15.5	bb-8	combined	Drop	0	0	0	0
15.5	cgw-1	combined	Drop	0	0	0	0
15.5	cgw-2	combined	Drop	0	0	0	0
15.5	cgw-3	combined	Drop	0	0	0	0
15.5	cgw-4	combined	Drop	0	0	0	0
15.5	cgw-5	combined	Drop	0	0	0	0
15.5	cgw-6	combined	Drop	0	0	0	0
15.5	cgw-7	combined	Drop	0	0	0	0
15.5	cgw-8	combined	Drop	0	0	0	0
15.5	leaf-1	combined	Drop	0	0	0	0
15.5	leaf-2	combined	Drop	0	0	0	0
15.5	leaf-3	combined	Drop	0	0	0	0
15.5	leaf-4	combined	Drop	0	0	0	0
15.5	leaf-5	combined	Drop	0	0	0	0
15.5	leaf-6	combined	Drop	0	0	0	0
15.5	leaf-7	combined	Drop	0	0	0	0
15.5	leaf-8	combined	Drop	0	0	0	0
15.5	leaf-9	combined	Drop	0	0	0	0
15.5	leaf-10	combined	Drop	0	0	0	0
15.5	leaf-11	combined	Drop	0	0	0	0
15.5	leaf-12	combined	Drop	0	0	0	0
15.5	leaf-13	combined	Drop	0	0	0	0
15.5	leaf-14	combined	Drop	0	0	0	0
15.5	leaf-15	combined	Drop	0	0	0	0
15.5	leaf-16	combined	Drop	0	0	0	0
16	gw-root	combined	Drop	0	0	0	0
16	bb-1	combined	Drop	0	0	0	0
16	bb-2	combined	Drop	0	0	0	0
16	bb-3	combined	Drop	0	0	0	0
16	bb-4	combined	Drop	0	0	0	0
16	bb-5	combined	Drop	0	0	0	0
16	bb-6	combined	Drop	0	0	0	0
16	bb-7	combined	Drop	0	0	0	0
16	bb-8	combined	Drop	0	0	0	0
16	cgw-1	combined	Drop	0	0	0	0
16	cgw-2	combined	Drop	0	0	0	0
16	cgw-3	combined	Drop	0	0	0	0
16	cgw-4	combined	Drop	0	0	0	0
16	cgw-5	combined	Drop	0	0	0	0
16	cgw-6	combined	Drop	0	0	0	0
16	cgw-7	combined	Drop	0	0	0	0
16	cgw-8	combined	Drop	0	0	0	0
16	leaf-1	combined	Drop	0	0	0	0
16	leaf-2	combined	Drop	0	0	0	0
16	leaf-3	combined	Drop	0	0	0	0
16	leaf-4	combined	Drop	0	0	0	0
16	leaf-5	combined	Drop	0	0	0	0
16	leaf-6	combined	Drop	0	0	0	0
16	leaf-7	combined	Drop	0	0	0	0
16	leaf-8	combined	Drop	0	0	0	0
16	leaf-9	combined	Drop	0	0	0	0
16	leaf-10	combined	Drop	0	0	0	0
16	leaf-11	combined	Drop	0	0	0	0
16	leaf-12	combined	Drop	0	0	0	0
16	leaf-13	combined	Drop	0	0	0	0
16	leaf-14	combined	Drop	0	0	0	0
16	leaf-15	combined	Drop	0	0	0	0
16	leaf-16	combined	Drop	0	0	0	0
16.5	gw-root	combined	Drop	0	0	0	0
16.5	bb-1	combined	Drop	0	0	0	0
16.5	bb-2	combined	Drop	0	0	0	0
16.5	bb-3	combined	Drop	0	0	0	0
16.5	bb-4	combined	Drop	0	0	0	0
16.5	bb-5	combined	Drop	0	0	0	0
16.5	bb-6	combined	Drop	0	0	0	0
16.5	bb-7	combined	Drop	0	0	0	0
16.5	bb-8	combined	Drop	0	0	0	0
16.5	cgw-1	combined	Drop	0	0	0	0
16.5	cgw-2	combined	Drop	0	0	0	0
16.5	cgw-3	combined	Drop	0	0	0	0
16.5	cgw-4	combined	Drop	0	0	0	0
16.5	cgw-5	combined	Drop	0	0	0	0
16.5	cgw-6	combined	Drop	0	0	0	0
16.5	cgw-7	combined	Drop	0	0	0	0
16.5	cgw-8	combined	Drop	0	0	0	0
16.5	leaf-1	combined	Drop	0	0	0	0
16.5	leaf-2	combined	Drop	0	0	0	0
16.5	leaf-3	combined	Drop	0	0	0	0
16.5	leaf-4	combined	Drop	0	0	0	0
16.5	leaf-5	combined	Drop	0	0	0	0
16.5	leaf-6	combined	Drop	0	0	0	0
16.5	leaf-7	combined	Drop	0	0	0	0
16.5	leaf-8	combined	Drop	0	0	0	0
16.5	leaf-9	combined	Drop	0	0	0	0
16.5	leaf-10	combined	Drop	0	0	0	0
16.5	leaf-11	combined	Drop	0	0	0	0
16.5	leaf-12	combined	Drop	0	0	0	0
16.5	leaf-13	combined	Drop	0	0	0	0
16.5	leaf-14	combined	Drop	0	0	0	0
16.5	leaf-15	combined	Drop	0	0	0	0
16.5	leaf-16	combined	Drop	0	0	0	0
17	gw-root	combined	Drop	0	0	0	0
17	bb-1	combined	Drop	0	0	0	0
17	bb-2	combined	Drop	0	0	0	0
17	bb-3	combined	Drop	0	0	0	0
17	bb-4	combined	Drop	0	0	0	0
17	bb-5	combined	Drop	0	0	0	0
17	bb-6	combined	Drop	0	0	0	0
17	bb-7	combined	Drop	0	0	0	0
17	bb-8	combined	Drop	0	0	0	0
17	cgw-1	combined	Drop	0	0	0	0
17	cgw-2	combined	Drop	0	0	0	0
17	cgw-3	combined	Drop	0	0	0	0
17	cgw-4	combined	Drop	0	0	0	0
17	cgw-5	combined	Drop	0	0	0	0
17	cgw-6	combined	Drop	0	0	0	0
17	cgw-7	combined	Drop	0	0	0	0
17	cgw-8	combined	Drop	0	0	0	0
17	leaf-1	combined	Drop	0	0	0	0
17	leaf-2	combined	Drop	0	0	0	0
17	leaf-3	combined	Drop	0	0	0	0
17	leaf-4	combined	Drop	0	0	0	0
17	leaf-5	combined	Drop	0	0	0	0
17	leaf-6	combined	Drop	0	0	0	0
17	leaf-7	combined	Drop	0	0	0	0
17	leaf-8	combined	Drop	0	0	0	0
17	leaf-9	combined	Drop	0	0	0	0
17	leaf-10	combined	Drop	0	0	0	0
17	leaf-11	combined	Drop	0	0	0	0
17	leaf-12	combined	Drop	0	0	0	0
17	leaf-13	combined	Drop	0	0	0	0
17	leaf-14	combined	Drop	0	0	0	0
17	leaf-15	combined	Drop	0	0	0	0
17	leaf-16	combined	Drop	0	0	0	0
17.5	gw-root	combined	Drop	0	0	0	0
17.5	bb-1	combined	Drop	0	0	0	0
17.5	bb-2	combined	Drop	0	0	0	0
17.5	bb-3	combined	Drop	0	0	0	0
17.5	bb-4	combined	Drop	0	0	0	0
17.5	bb-5	combined	Drop	0	0	0	0
17.5	bb-6	combined	Drop	0	0	0	0
17.5	bb-7	combined	Drop	0	0	0	0
17.5	bb-8	combined	Drop	0	0	0	0
17.5	cgw-1	combined	Drop	0	0	0	0
17.5	cgw-2	combined	Drop	0	0	0	0
17.5	cgw-3	combined	Drop	0	0	0	0
17.5	cgw-4	combined	Drop	0	0	0	0
17.5	cgw-5	combined	Drop	0	0	0	0
17.5	cgw-6	combined	Drop	0	0	0	0
17.5	cgw-7	combined	Drop	0	0	0	0
17.5	cgw-8	combined	Drop	0	0	0	0
17.5	leaf-1	combined	Drop	0	0	0	0
17.5	leaf-2	combined	Drop	0	0	0	0
17.5	leaf-3	combined	Drop	0	0	0	0
17.5	leaf-4	combined	Drop	0	0	0	0
17.5	leaf-5	combined	Drop	0	0	0	0
17.5	leaf-6	combined	Drop	0	0	0	0
17.5	leaf-7	combined	Drop	0	0	0	0
17.5	leaf-8	combined	Drop	0	0	0	0
17.5	leaf-9	combined	Drop	0	0	0	0
17.5	leaf-10	combined	Drop	0	0	0	0
17.5	leaf-11	combined	Drop	0	0	0	0
17.5	leaf-12	combined	Drop	0	0	0	0
17.5	leaf-13	combined	Drop	0	0	0	0
17.5	leaf-14	combined	Drop	0	0	0	0
17.5	leaf-15	combined	Drop	0	0	0	0
17.5	leaf-16	combined	Drop	0	0	0	0
18	gw-root	combined	Drop	0	0	0	0
18	bb-1	combined	Drop	0	0	0	0
18	bb-2	combined	Drop	0	0	0	0
18	bb-3	combined	Drop	0	0	0	0
18	bb-4	combined	Drop	0	0	0	0
18	bb-5	combined	Drop	0	0	0	0
18	bb-6	combined	Drop	0	0	0	0
18	bb-7	combined	Drop	0	0	0	0
18	bb-8	combined	Drop	0	0	0	0
18	cgw-1	combined	Drop	0	0	0	0
18	cgw-2	combined	Drop	0	0	0	0
18	cgw-3	combined	Drop	0	0	0	0
18	cgw-4	combined	Drop	0	0	0	0
